caminho_original;nome_original;nome_proposto;raiz;tipo_reclass;tipo_original;mudou_tipo;numero;orgao;data
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2988_DETRAN.pdf;empenho_2988_DETRAN.pdf;NE-2016-ID2988_DETRAN_2016-06-13_961e4b.pdf;SPCF_EXTRACAO;NE;TA;1;2988;DETRAN;2016-06-13
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3712_DETRAN.pdf;empenho_3712_DETRAN.pdf;NE-2016-ID3712_DETRAN_2016-11-18_931d88.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;3712;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3755_DETRAN.pdf;empenho_3755_DETRAN.pdf;NE-2016-ID3755_DETRAN_2016-11-25_0053e9.pdf;SPCF_EXTRACAO;NE;TA;1;3755;DETRAN;2016-11-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4020_DETRAN.pdf;empenho_4020_DETRAN.pdf;NE-2016-ID4020_DETRAN_2016-12-28_8afd7c.pdf;SPCF_EXTRACAO;NE;TA;1;4020;DETRAN;2016-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3974_DETRAN.pdf;empenho_3974_DETRAN.pdf;NE-2016-ID3974_DETRAN_2016-12-19_75ad2e.pdf;SPCF_EXTRACAO;NE;TA;1;3974;DETRAN;2016-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3971_DETRAN.pdf;empenho_3971_DETRAN.pdf;NE-2016-ID3971_DETRAN_2016-12-19_6f3942.pdf;SPCF_EXTRACAO;NE;TA;1;3971;DETRAN;2016-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3975_DETRAN.pdf;empenho_3975_DETRAN.pdf;NE-2016-ID3975_DETRAN_2016-12-19_5603db.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;3975;DETRAN;2016-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3704_DETRAN.pdf;empenho_3704_DETRAN.pdf;NE-2016-ID3704_DETRAN_2016-11-18_441941.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;3704;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4001_DETRAN.pdf;empenho_4001_DETRAN.pdf;NE-2016-ID4001_DETRAN_2016-12-26_f7ecdd.pdf;SPCF_EXTRACAO;NE;TA;1;4001;DETRAN;2016-12-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3976_DETRAN.pdf;empenho_3976_DETRAN.pdf;NE-2016-ID3976_DETRAN_2016-12-19_b9f3eb.pdf;SPCF_EXTRACAO;NE;TA;1;3976;DETRAN;2016-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4112_DETRAN.pdf;empenho_4112_DETRAN.pdf;NE-2017-ID4112_DETRAN_2017-01-02_c22d8a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;4112;DETRAN;2017-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3710_DETRAN.pdf;empenho_3710_DETRAN.pdf;NE-2016-ID3710_DETRAN_2016-11-18_8e71e1.pdf;SPCF_EXTRACAO;NE;TA;1;3710;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4123_DETRAN.pdf;empenho_4123_DETRAN.pdf;NE-2017-ID4123_DETRAN_2017-01-02_d849c4.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;4123;DETRAN;2017-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4545_DETRAN.pdf;empenho_4545_DETRAN.pdf;NE-2017-ID4545_DETRAN_2017-04-18_3beae7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;4545;DETRAN;2017-04-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8280_DETRAN.pdf;empenho_8280_DETRAN.pdf;NE-2017-ID8280_DETRAN_2017-07-24_d24c99.pdf;SPCF_EXTRACAO;NE;TA;1;8280;DETRAN;2017-07-24
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4022_DETRAN.pdf;empenho_4022_DETRAN.pdf;NE-2016-ID4022_DETRAN_2016-12-28_6c13d7.pdf;SPCF_EXTRACAO;NE;TA;1;4022;DETRAN;2016-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4402_DETRAN.pdf;empenho_4402_DETRAN.pdf;NE-2016-ID4402_DETRAN_2016-12-30_40ec6e.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;4402;DETRAN;2016-12-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8356_DETRAN.pdf;empenho_8356_DETRAN.pdf;NE-2017-ID8356_DETRAN_2017-08-01_866952.pdf;SPCF_EXTRACAO;NE;TA;1;8356;DETRAN;2017-08-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8364_DETRAN.pdf;empenho_8364_DETRAN.pdf;NE-2017-ID8364_DETRAN_2017-08-01_fd1c60.pdf;SPCF_EXTRACAO;NE;TA;1;8364;DETRAN;2017-08-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8884_DETRAN.pdf;empenho_8884_DETRAN.pdf;NE-2017-ID8884_DETRAN_2017-12-18_f443c2.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;8884;DETRAN;2017-12-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8772_DETRAN.pdf;empenho_8772_DETRAN.pdf;NE-2017-ID8772_DETRAN_2017-11-22_1f4823.pdf;SPCF_EXTRACAO;NE;TA;1;8772;DETRAN;2017-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8901_DETRAN.pdf;empenho_8901_DETRAN.pdf;NE-2017-ID8901_DETRAN_2017-12-19_6c4dd0.pdf;SPCF_EXTRACAO;NE;TA;1;8901;DETRAN;2017-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8926_DETRAN.pdf;empenho_8926_DETRAN.pdf;NE-2017-ID8926_DETRAN_2017-12-20_0613d3.pdf;SPCF_EXTRACAO;NE;TA;1;8926;DETRAN;2017-12-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8266_DETRAN.pdf;empenho_8266_DETRAN.pdf;NE-2017-ID8266_DETRAN_2017-07-12_65e474.pdf;SPCF_EXTRACAO;NE;TA;1;8266;DETRAN;2017-07-12
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8362_DETRAN.pdf;empenho_8362_DETRAN.pdf;NE-2017-ID8362_DETRAN_2017-08-01_626fcc.pdf;SPCF_EXTRACAO;NE;TA;1;8362;DETRAN;2017-08-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8903_DETRAN.pdf;empenho_8903_DETRAN.pdf;NE-2017-ID8903_DETRAN_2017-12-19_984f92.pdf;SPCF_EXTRACAO;NE;TA;1;8903;DETRAN;2017-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8904_DETRAN.pdf;empenho_8904_DETRAN.pdf;NE-2017-ID8904_DETRAN_2017-12-19_b4ed59.pdf;SPCF_EXTRACAO;NE;TA;1;8904;DETRAN;2017-12-19
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9118_DETRAN.pdf;empenho_9118_DETRAN.pdf;NE-2017-ID9118_DETRAN_2017-12-27_7d1df0.pdf;SPCF_EXTRACAO;NE;TA;1;9118;DETRAN;2017-12-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9034_DETRAN.pdf;empenho_9034_DETRAN.pdf;NE-2017-ID9034_DETRAN_2017-12-27_754aba.pdf;SPCF_EXTRACAO;NE;TA;1;9034;DETRAN;2017-12-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9062_DETRAN.pdf;empenho_9062_DETRAN.pdf;NE-2017-ID9062_DETRAN_2017-12-27_c4f991.pdf;SPCF_EXTRACAO;NE;TA;1;9062;DETRAN;2017-12-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9039_DETRAN.pdf;empenho_9039_DETRAN.pdf;NE-2018-ID9039_DETRAN_2018-01-02_5fadef.pdf;SPCF_EXTRACAO;NE;TA;1;9039;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9114_DETRAN.pdf;empenho_9114_DETRAN.pdf;NE-2018-ID9114_DETRAN_2018-01-02_3fe35c.pdf;SPCF_EXTRACAO;NE;TA;1;9114;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9136_DETRAN.pdf;empenho_9136_DETRAN.pdf;NE-2018-ID9136_DETRAN_2018-01-02_a157d9.pdf;SPCF_EXTRACAO;NE;TA;1;9136;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9144_DETRAN.pdf;empenho_9144_DETRAN.pdf;NE-2018-ID9144_DETRAN_2018-01-02_c99ab8.pdf;SPCF_EXTRACAO;NE;TA;1;9144;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9100_DETRAN.pdf;empenho_9100_DETRAN.pdf;NE-2018-ID9100_DETRAN_2018-01-02_8dcae4.pdf;SPCF_EXTRACAO;NE;TA;1;9100;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9184_DETRAN.pdf;empenho_9184_DETRAN.pdf;NE-2018-ID9184_DETRAN_2018-01-02_a1a7e6.pdf;SPCF_EXTRACAO;NE;TA;1;9184;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9947_DETRAN.pdf;empenho_9947_DETRAN.pdf;NE-2018-ID9947_DETRAN_2018-03-20_56960d.pdf;SPCF_EXTRACAO;NE;TA;1;9947;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9081_DETRAN.pdf;empenho_9081_DETRAN.pdf;NE-2018-ID9081_DETRAN_2018-01-02_90fc08.pdf;SPCF_EXTRACAO;NE;TA;1;9081;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9156_DETRAN.pdf;empenho_9156_DETRAN.pdf;NE-2018-ID9156_DETRAN_2018-01-02_c27396.pdf;SPCF_EXTRACAO;NE;TA;1;9156;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9974_DETRAN.pdf;empenho_9974_DETRAN.pdf;NE-2018-ID9974_DETRAN_2018-03-20_537b3a.pdf;SPCF_EXTRACAO;NE;TA;1;9974;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9126_DETRAN.pdf;empenho_9126_DETRAN.pdf;NE-2018-ID9126_DETRAN_2018-01-02_f20e39.pdf;SPCF_EXTRACAO;NE;TA;1;9126;DETRAN;2018-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9975_DETRAN.pdf;empenho_9975_DETRAN.pdf;NE-2018-ID9975_DETRAN_2018-03-20_8b6eee.pdf;SPCF_EXTRACAO;NE;TA;1;9975;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9954_DETRAN.pdf;empenho_9954_DETRAN.pdf;NE-2018-ID9954_DETRAN_2018-03-20_912c89.pdf;SPCF_EXTRACAO;NE;TA;1;9954;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9951_DETRAN.pdf;empenho_9951_DETRAN.pdf;NE-2018-ID9951_DETRAN_2018-03-20_fc9b3d.pdf;SPCF_EXTRACAO;NE;TA;1;9951;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9959_DETRAN.pdf;empenho_9959_DETRAN.pdf;NE-2018-ID9959_DETRAN_2018-03-20_22a159.pdf;SPCF_EXTRACAO;NE;TA;1;9959;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9977_DETRAN.pdf;empenho_9977_DETRAN.pdf;NE-2018-ID9977_DETRAN_2018-03-20_e0493f.pdf;SPCF_EXTRACAO;NE;TA;1;9977;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9968_DETRAN.pdf;empenho_9968_DETRAN.pdf;NE-2018-ID9968_DETRAN_2018-03-20_c9f827.pdf;SPCF_EXTRACAO;NE;TA;1;9968;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9969_DETRAN.pdf;empenho_9969_DETRAN.pdf;NE-2018-ID9969_DETRAN_2018-03-20_41496c.pdf;SPCF_EXTRACAO;NE;TA;1;9969;DETRAN;2018-03-20
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9995_DETRAN.pdf;empenho_9995_DETRAN.pdf;NE-2018-ID9995_DETRAN_2018-03-26_bcd7bd.pdf;SPCF_EXTRACAO;NE;TA;1;9995;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9990_DETRAN.pdf;empenho_9990_DETRAN.pdf;NE-2018-ID9990_DETRAN_2018-03-26_bd73c6.pdf;SPCF_EXTRACAO;NE;TA;1;9990;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9989_DETRAN.pdf;empenho_9989_DETRAN.pdf;NE-2018-ID9989_DETRAN_2018-03-26_49a86b.pdf;SPCF_EXTRACAO;NE;TA;1;9989;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;TA_075-2022_1970-07-10_5e1cf9.pdf;DETRAN_CONSOLIDADO;TA;TA;0;075/2022;DETRAN;1970-07-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;TA_154-2025_2025-05-07_f71014.pdf;DETRAN_CONSOLIDADO;TA;TA;0;154/2025;DETRAN;2025-05-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;TA_2025-05-16_45df12.pdf;DETRAN_CONSOLIDADO;TA;CONTRATO;1;;DETRAN;2025-05-16
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 075.2022 - Prorrogação de Prazo.pdf;1º TA Contrato 075.2022 - Prorrogação de Prazo.pdf;TA_8cfa4d.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.ocr.pdf;1º TA Contrato 004.2016 Prazo.ocr.pdf;TA_004-2016_1979-03-07_ae8770.pdf;DETRAN_CONSOLIDADO;TA;TA;0;004/2016;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 25.14-SUPRESSAO.ocr.pdf;1º TA ao Contrato 25.14-SUPRESSAO.ocr.pdf;TA_025-2014_1979-03-07_74d97b.pdf;DETRAN_CONSOLIDADO;TA;TA;0;025/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 017.2015.ocr.pdf;1º TA Contrato 017.2015.ocr.pdf;TA_017-2015_1979-03-07_518815.pdf;DETRAN_CONSOLIDADO;TA;TA;0;017/2015;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 083.2022 - Prazo.ocr.pdf;1º TA Contrato 083.2022 - Prazo.ocr.pdf;TA_083-2022_1970-07-10_efd95e.pdf;DETRAN_CONSOLIDADO;TA;TA;0;083/2022;DETRAN;1970-07-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 006.2021 - Prazo.pdf;1º TA ao Contrato 006.2021 - Prazo.pdf;TA_028-0001_37e28e.pdf;DETRAN_CONSOLIDADO;TA;TA;0;028/0001;DETRAN;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 27.14-SUPRESSAO.ocr.pdf;1º TA Contrato 27.14-SUPRESSAO.ocr.pdf;TA_027-2014_1979-03-07_82a49f.pdf;DETRAN_CONSOLIDADO;TA;TA;0;027/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 010.2021 - Prazo.ocr.pdf;1º TA do Contrato 010.2021 - Prazo.ocr.pdf;TA_010-2021_2020-11-30_105ad6.pdf;DETRAN_CONSOLIDADO;TA;TA;0;010/2021;DETRAN;2020-11-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2° TA ao contrato 004.2016-prorrogação de prazo.ocr.pdf;2° TA ao contrato 004.2016-prorrogação de prazo.ocr.pdf;TA_004-2016_2018-06-29_3ce5b1.pdf;DETRAN_CONSOLIDADO;TA;TA;0;004/2016;DETRAN;2018-06-29
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 012.2021 - Prazo.ocr.pdf;1º TA do Contrato 012.2021 - Prazo.ocr.pdf;TA_012-2021_2018-06-07_eae1df.pdf;DETRAN_CONSOLIDADO;TA;TA;0;012/2021;DETRAN;2018-06-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º  TA ao Contrato 25.2014.ocr.pdf;2º  TA ao Contrato 25.2014.ocr.pdf;TA_025-2014_2015-11-30_668d0e.pdf;DETRAN_CONSOLIDADO;TA;TA;0;025/2014;DETRAN;2015-11-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.ocr.pdf;1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.ocr.pdf;TA_022-2014_1979-03-07_5d0765.pdf;DETRAN_CONSOLIDADO;TA;TA;0;022/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 010.2021 - Prazo.pdf;2º TA Contrato 010.2021 - Prazo.pdf;TA_266b8a.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA ao Contrato 006.2021 - Prazo.ocr.pdf;2º TA ao Contrato 006.2021 - Prazo.ocr.pdf;TA_006-2021_1970-07-10_6071c4.pdf;DETRAN_CONSOLIDADO;TA;TA;0;006/2021;DETRAN;1970-07-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 017.2015.ocr.pdf;2º TA Contrato 017.2015.ocr.pdf;TA_017-2015_1979-03-07_d3a595.pdf;DETRAN_CONSOLIDADO;TA;TA;0;017/2015;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 075.2022 - Prazo e reajuste 3,69% IPCA.pdf;2º TA Contrato 075.2022 - Prazo e reajuste 3,69% IPCA.pdf;TA_d6a67a.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2ºTA CONTRATO 22.2014-Prrogacao de prazo.ocr.pdf;2ºTA CONTRATO 22.2014-Prrogacao de prazo.ocr.pdf;TA_022-2014_2015-11-30_9f263f.pdf;DETRAN_CONSOLIDADO;TA;TA;0;022/2014;DETRAN;2015-11-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA ao Contrato 25.2014.ocr.pdf;3º TA ao Contrato 25.2014.ocr.pdf;TA_025-2014_1979-03-07_d1a381.pdf;DETRAN_CONSOLIDADO;TA;TA;0;025/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 27.2014.ocr.pdf;2º TA Contrato 27.2014.ocr.pdf;TA_027-2014_1979-03-07_bdadef.pdf;DETRAN_CONSOLIDADO;TA;TA;0;027/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA do Contrato 012.2021 - Prazo.ocr.pdf;2º TA do Contrato 012.2021 - Prazo.ocr.pdf;TA_012-2021_2022-05-05_2b0f25.pdf;DETRAN_CONSOLIDADO;TA;TA;0;012/2021;DETRAN;2022-05-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA ao Contrato 006.2021 - Prazo.pdf;3º TA ao Contrato 006.2021 - Prazo.pdf;TA_3cf32a.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 083.2022 - Prazo e reajuste 4,24% IPCA.pdf;2º TA Contrato 083.2022 - Prazo e reajuste 4,24% IPCA.pdf;TA_5c04fc.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA Contrato 010.2021 - Prazo.pdf;3º TA Contrato 010.2021 - Prazo.pdf;TA_346f85.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA Contrato 27.2014.ocr.pdf;3º TA Contrato 27.2014.ocr.pdf;TA_027-2014_1979-03-07_62d90d.pdf;DETRAN_CONSOLIDADO;TA;TA;0;027/2014;DETRAN;1979-03-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA Contrato 004.2016 Prazo Of 3216.19.ocr.pdf;3º TA Contrato 004.2016 Prazo Of 3216.19.ocr.pdf;TA_004-2016_2018-06-07_d464b1.pdf;DETRAN_CONSOLIDADO;TA;TA;0;004/2016;DETRAN;2018-06-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA ao Contrato 006.2021 - Prazo e reajuste 6,54% IGPM.pdf;4º TA ao Contrato 006.2021 - Prazo e reajuste 6,54% IGPM.pdf;TA_dec936.pdf;DETRAN_CONSOLIDADO;TA;OUTRO;1;;;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA Contrato 017.2015-Prazo.ocr.pdf;3º TA Contrato 017.2015-Prazo.ocr.pdf;TA_017-2015_2018-08-13_25882e.pdf;DETRAN_CONSOLIDADO;TA;TA;0;017/2015;DETRAN;2018-08-13
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA Contrato 075.2022 - Prazo e reajuste 5,32% IPCA.pdf;3º TA Contrato 075.2022 - Prazo e reajuste 5,32% IPCA.pdf;TA_075-2022_1970-07-10_dcd48e.pdf;DETRAN_CONSOLIDADO;TA;TA;0;075/2022;DETRAN;1970-07-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA CT 022.14 - Prazo.ocr.pdf;3º TA CT 022.14 - Prazo.ocr.pdf;TA_022-2014_1979-03-07_448412.pdf;DETRAN_CONSOLIDADO;TA;TA;0;022/2014;DETRAN;1979-03-07
